Sim_SUOG,Sim_IC,Sim_Resnik,Sim_Wu_Palmer,Sim_Lin
0.17,0.26,0.64,0.29,0.38
0.17,0.26,0.64,0.29,0.38
0.17,0.26,0.64,0.29,0.38
0.17,0.26,0.64,0.29,0.38
0.17,0.26,0.64,0.29,0.38
0.17,0.26,0.64,0.29,0.38
0.17,0.26,0.64,0.29,0.38
0.17,0.26,0.64,0.29,0.38
0.17,0.26,0.64,0.29,0.38
0.17,0.26,0.64,0.29,0.38
0.17,0.26,0.64,0.29,0.38
0.17,0.26,0.64,0.29,0.38
0.17,0.26,0.64,0.29,0.38
0.17,0.26,0.64,0.29,0.38
0.17,0.26,0.64,0.29,0.38
0.17,0.26,0.64,0.29,0.38
0.17,0.26,0.64,0.29,0.38
0.17,0.26,0.64,0.29,0.38
0.17,0.26,0.64,0.29,0.38
0.17,0.26,0.64,0.29,0.38
0.17,0.26,0.64,0.29,0.38
0.17,0.26,0.64,0.29,0.38
0.17,0.26,0.64,0.29,0.38
0.17,0.26,0.64,0.29,0.38
0.17,0.26,0.64,0.29,0.38
0.17,0.26,0.64,0.29,0.38
0.17,0.26,0.64,0.29,0.38
0.17,0.26,0.64,0.29,0.38
0.17,0.26,0.64,0.29,0.38
0.17,0.26,0.64,0.29,0.37
0.17,0.25,0.64,0.29,0.37
0.17,0.25,0.64,0.29,0.37
0.17,0.25,0.64,0.29,0.37
0.17,0.25,0.64,0.29,0.37
0.17,0.25,0.64,0.29,0.37
0.17,0.25,0.64,0.29,0.37
0.17,0.24,0.64,0.29,0.37
0.17,0.24,0.64,0.29,0.37
0.17,0.24,0.64,0.29,0.37
0.17,0.24,0.64,0.29,0.37
0.17,0.24,0.64,0.29,0.37
0.17,0.24,0.64,0.29,0.37
0.17,0.24,0.64,0.29,0.37
0.17,0.24,0.64,0.29,0.37
0.17,0.24,0.64,0.29,0.37
0.17,0.24,0.64,0.29,0.37
0.17,0.24,0.64,0.29,0.37
0.17,0.24,0.64,0.29,0.37
0.17,0.24,0.64,0.29,0.37
0.17,0.24,0.64,0.29,0.37
0.17,0.24,0.64,0.28,0.37
0.17,0.24,0.64,0.28,0.37
0.17,0.24,0.64,0.28,0.37
0.17,0.24,0.64,0.28,0.37
0.17,0.24,0.64,0.28,0.36
0.17,0.24,0.64,0.28,0.36
0.17,0.24,0.64,0.28,0.36
0.17,0.24,0.64,0.28,0.36
0.17,0.24,0.64,0.28,0.36
0.17,0.24,0.64,0.28,0.36
0.17,0.24,0.64,0.28,0.36
0.17,0.24,0.64,0.28,0.36
0.17,0.24,0.64,0.28,0.36
0.17,0.24,0.64,0.28,0.36
0.17,0.24,0.64,0.28,0.36
0.17,0.24,0.64,0.28,0.36
0.17,0.24,0.64,0.28,0.36
0.17,0.24,0.64,0.28,0.36
0.17,0.24,0.64,0.28,0.36
0.17,0.24,0.64,0.28,0.36
0.17,0.24,0.64,0.28,0.36
0.17,0.24,0.64,0.28,0.36
0.17,0.24,0.64,0.28,0.36
0.16,0.24,0.64,0.28,0.36
0.16,0.24,0.64,0.28,0.36
0.16,0.24,0.64,0.28,0.36
0.16,0.24,0.64,0.28,0.36
0.16,0.24,0.64,0.28,0.36
0.16,0.24,0.64,0.28,0.36
0.16,0.24,0.64,0.28,0.36
0.16,0.24,0.64,0.28,0.36
0.16,0.24,0.64,0.28,0.36
0.16,0.24,0.64,0.28,0.36
0.16,0.24,0.64,0.27,0.36
0.16,0.24,0.64,0.27,0.36
0.16,0.24,0.64,0.27,0.36
0.16,0.24,0.64,0.27,0.36
0.16,0.24,0.64,0.27,0.36
0.16,0.24,0.64,0.27,0.36
0.16,0.24,0.64,0.27,0.36
0.16,0.24,0.64,0.27,0.36
0.16,0.24,0.64,0.27,0.36
0.16,0.24,0.64,0.27,0.36
0.16,0.24,0.64,0.27,0.36
0.16,0.24,0.64,0.27,0.36
0.16,0.24,0.64,0.27,0.36
0.16,0.24,0.64,0.27,0.36
0.16,0.24,0.64,0.27,0.36
0.16,0.24,0.64,0.27,0.36
0.16,0.24,0.64,0.27,0.36
0.16,0.24,0.64,0.27,0.36
0.16,0.24,0.64,0.27,0.36
0.16,0.24,0.64,0.27,0.36
0.16,0.24,0.64,0.27,0.36
0.16,0.24,0.64,0.27,0.36
0.16,0.24,0.64,0.27,0.36
0.16,0.24,0.64,0.27,0.36
0.16,0.24,0.64,0.27,0.36
0.16,0.24,0.64,0.27,0.36
0.16,0.24,0.64,0.27,0.36
0.16,0.24,0.64,0.27,0.36
0.16,0.24,0.64,0.27,0.36
0.16,0.24,0.64,0.27,0.36
0.16,0.24,0.64,0.27,0.36
0.16,0.24,0.64,0.27,0.36
0.16,0.24,0.64,0.27,0.36
0.16,0.24,0.64,0.27,0.36
0.16,0.24,0.64,0.27,0.36
0.16,0.24,0.64,0.27,0.36
0.16,0.24,0.64,0.27,0.36
0.16,0.24,0.64,0.27,0.36
0.16,0.24,0.64,0.27,0.36
0.16,0.24,0.64,0.27,0.36
0.16,0.24,0.64,0.27,0.36
0.16,0.24,0.64,0.27,0.36
0.16,0.24,0.64,0.27,0.36
0.16,0.24,0.64,0.27,0.36
0.16,0.24,0.64,0.27,0.36
0.16,0.24,0.64,0.27,0.36
0.16,0.24,0.64,0.27,0.36
0.16,0.24,0.64,0.27,0.36
0.16,0.24,0.64,0.27,0.36
0.16,0.24,0.64,0.27,0.36
0.16,0.24,0.64,0.27,0.36
0.15,0.24,0.64,0.27,0.36
0.15,0.24,0.64,0.27,0.36
0.15,0.24,0.64,0.27,0.36
0.15,0.24,0.64,0.27,0.36
0.15,0.24,0.64,0.27,0.36
0.15,0.24,0.64,0.27,0.36
0.15,0.24,0.64,0.27,0.36
0.15,0.24,0.64,0.27,0.36
0.15,0.24,0.64,0.27,0.36
0.15,0.24,0.64,0.27,0.36
0.15,0.24,0.64,0.27,0.36
0.15,0.24,0.64,0.27,0.36
0.15,0.24,0.64,0.27,0.36
0.15,0.24,0.64,0.27,0.36
0.15,0.24,0.64,0.27,0.36
0.15,0.24,0.64,0.27,0.36
0.15,0.24,0.64,0.27,0.36
0.15,0.24,0.64,0.27,0.36
0.15,0.24,0.64,0.27,0.36
0.15,0.24,0.64,0.27,0.36
0.15,0.24,0.64,0.27,0.36
0.15,0.24,0.64,0.26,0.36
0.15,0.24,0.64,0.26,0.36
0.15,0.24,0.64,0.26,0.36
0.15,0.24,0.64,0.26,0.36
0.15,0.24,0.64,0.26,0.36
0.15,0.24,0.64,0.26,0.36
0.15,0.24,0.64,0.26,0.36
0.15,0.24,0.64,0.26,0.36
0.15,0.24,0.64,0.26,0.36
0.15,0.24,0.64,0.26,0.36
0.15,0.24,0.64,0.26,0.36
0.15,0.24,0.64,0.26,0.36
0.15,0.24,0.64,0.26,0.36
0.15,0.24,0.64,0.26,0.36
0.15,0.24,0.64,0.26,0.36
0.15,0.24,0.64,0.26,0.36
0.15,0.24,0.64,0.26,0.36
0.15,0.24,0.64,0.26,0.36
0.15,0.24,0.64,0.26,0.36
0.15,0.24,0.64,0.26,0.36
0.15,0.24,0.64,0.26,0.36
0.15,0.24,0.64,0.26,0.36
0.15,0.24,0.64,0.26,0.36
0.15,0.24,0.64,0.26,0.36
0.15,0.24,0.64,0.26,0.36
0.15,0.24,0.64,0.26,0.36
0.15,0.24,0.64,0.26,0.36
0.15,0.24,0.64,0.26,0.36
0.15,0.24,0.64,0.26,0.36
0.15,0.24,0.64,0.25,0.36
0.15,0.24,0.64,0.25,0.36
0.15,0.24,0.64,0.25,0.36
0.15,0.24,0.64,0.25,0.36
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.15,0.23,0.64,0.25,0.35
0.14,0.23,0.64,0.25,0.35
0.14,0.23,0.64,0.25,0.35
0.14,0.23,0.64,0.25,0.35
0.14,0.23,0.64,0.25,0.35
0.14,0.23,0.64,0.25,0.35
0.14,0.23,0.64,0.25,0.35
0.14,0.23,0.64,0.25,0.35
0.14,0.23,0.64,0.24,0.35
0.14,0.23,0.64,0.24,0.35
0.14,0.23,0.64,0.24,0.35
0.14,0.23,0.64,0.24,0.35
0.14,0.23,0.64,0.24,0.35
0.14,0.23,0.64,0.24,0.35
0.14,0.23,0.64,0.24,0.35
0.14,0.23,0.64,0.24,0.35
0.14,0.23,0.64,0.24,0.35
0.14,0.23,0.64,0.24,0.35
0.14,0.23,0.64,0.24,0.35
0.14,0.23,0.64,0.24,0.35
0.14,0.23,0.64,0.24,0.35
0.14,0.23,0.64,0.24,0.35
0.14,0.23,0.64,0.24,0.35
0.14,0.23,0.64,0.24,0.35
0.14,0.23,0.64,0.24,0.35
0.14,0.23,0.64,0.24,0.35
0.14,0.23,0.64,0.24,0.35
0.14,0.23,0.64,0.24,0.35
0.14,0.23,0.64,0.24,0.35
0.14,0.23,0.64,0.24,0.35
0.14,0.23,0.64,0.24,0.35
0.14,0.23,0.64,0.24,0.35
0.14,0.23,0.64,0.24,0.35
0.14,0.23,0.64,0.24,0.35
0.14,0.23,0.64,0.24,0.35
0.14,0.23,0.64,0.24,0.35
0.14,0.23,0.64,0.24,0.35
0.14,0.22,0.64,0.24,0.35
0.14,0.22,0.64,0.24,0.35
0.14,0.22,0.64,0.24,0.35
0.14,0.22,0.64,0.24,0.35
0.14,0.22,0.64,0.24,0.35
0.14,0.22,0.64,0.24,0.35
0.14,0.22,0.64,0.24,0.35
0.14,0.22,0.64,0.24,0.35
0.14,0.22,0.64,0.24,0.35
0.14,0.22,0.64,0.24,0.35
0.14,0.22,0.64,0.24,0.35
0.14,0.22,0.64,0.24,0.35
0.14,0.22,0.64,0.24,0.35
0.14,0.22,0.64,0.24,0.35
0.14,0.22,0.64,0.24,0.35
0.14,0.22,0.64,0.23,0.35
0.14,0.22,0.64,0.23,0.35
0.14,0.22,0.64,0.23,0.35
0.14,0.22,0.64,0.23,0.35
0.14,0.22,0.64,0.23,0.35
0.14,0.22,0.64,0.23,0.35
0.14,0.22,0.64,0.23,0.35
0.14,0.22,0.64,0.23,0.35
0.14,0.22,0.64,0.23,0.35
0.14,0.22,0.64,0.23,0.35
0.14,0.22,0.64,0.23,0.35
0.14,0.22,0.64,0.23,0.35
0.14,0.22,0.64,0.23,0.35
0.14,0.22,0.64,0.23,0.35
0.14,0.22,0.64,0.23,0.35
0.14,0.22,0.64,0.23,0.35
0.14,0.22,0.64,0.23,0.35
0.14,0.22,0.64,0.23,0.35
0.14,0.22,0.64,0.23,0.35
0.14,0.22,0.64,0.23,0.35
0.14,0.22,0.64,0.23,0.35
0.14,0.22,0.64,0.23,0.35
0.14,0.22,0.64,0.23,0.35
0.14,0.22,0.64,0.23,0.35
0.14,0.22,0.64,0.23,0.35
0.14,0.22,0.64,0.23,0.35
0.14,0.22,0.64,0.23,0.35
0.14,0.22,0.64,0.23,0.35
0.14,0.22,0.64,0.23,0.35
0.14,0.22,0.64,0.23,0.35
0.14,0.22,0.64,0.23,0.35
0.14,0.22,0.64,0.23,0.34
0.14,0.22,0.64,0.23,0.34
0.14,0.22,0.64,0.23,0.34
0.14,0.22,0.64,0.23,0.34
0.14,0.22,0.64,0.23,0.34
0.14,0.22,0.64,0.23,0.34
0.14,0.22,0.64,0.23,0.34
0.14,0.22,0.64,0.23,0.34
0.14,0.22,0.64,0.23,0.34
0.14,0.22,0.64,0.23,0.34
0.14,0.22,0.64,0.23,0.34
0.14,0.22,0.64,0.23,0.34
0.14,0.22,0.64,0.23,0.34
0.14,0.22,0.64,0.23,0.34
0.14,0.22,0.64,0.23,0.34
0.14,0.22,0.64,0.23,0.34
0.14,0.22,0.64,0.23,0.34
0.14,0.22,0.64,0.23,0.34
0.14,0.22,0.64,0.23,0.34
0.14,0.22,0.64,0.23,0.34
0.14,0.22,0.64,0.23,0.34
0.14,0.22,0.64,0.23,0.34
0.14,0.22,0.64,0.23,0.34
0.14,0.22,0.64,0.23,0.34
0.14,0.22,0.64,0.23,0.34
0.14,0.22,0.64,0.23,0.34
0.14,0.22,0.64,0.23,0.34
0.14,0.22,0.64,0.23,0.34
0.14,0.22,0.64,0.23,0.34
0.14,0.22,0.64,0.23,0.34
0.14,0.22,0.64,0.23,0.34
0.14,0.22,0.64,0.23,0.34
0.14,0.22,0.64,0.23,0.34
0.14,0.22,0.64,0.23,0.34
0.14,0.22,0.64,0.23,0.34
0.14,0.22,0.64,0.23,0.34
0.14,0.22,0.64,0.22,0.34
0.14,0.22,0.64,0.22,0.34
0.14,0.22,0.64,0.22,0.34
0.14,0.22,0.64,0.22,0.34
0.14,0.22,0.64,0.22,0.34
0.14,0.22,0.64,0.22,0.34
0.14,0.21,0.64,0.22,0.34
0.14,0.21,0.64,0.22,0.34
0.14,0.21,0.64,0.22,0.34
0.14,0.21,0.64,0.22,0.34
0.14,0.21,0.64,0.22,0.34
0.14,0.21,0.64,0.22,0.34
0.14,0.21,0.64,0.22,0.34
0.14,0.21,0.64,0.22,0.34
0.14,0.21,0.64,0.22,0.33
0.14,0.21,0.64,0.22,0.33
0.14,0.21,0.64,0.22,0.33
0.14,0.21,0.64,0.22,0.33
0.14,0.21,0.64,0.22,0.33
0.14,0.21,0.64,0.22,0.33
0.14,0.21,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.22,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.21,0.33
0.14,0.2,0.64,0.2,0.33
0.14,0.2,0.64,0.2,0.33
0.14,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
0.13,0.2,0.64,0.2,0.33
